GRID_ID,Shape_Length,Shape_Area,x,y
FCY-1168,0.011793106000027,0.000008692334320,73.158369129000050,33.656295239500054
FCS-1171,0.011793104000049,0.000008692331372,73.140679472000045,33.647450411000051
FBA-1135,0.011793104000049,0.000008692331372,73.010955322000058,33.753588352000065
FDJ-1142,0.011793104000162,0.000008692331372,73.190800166000059,33.732950419000048
FCZ-1158,0.011793104000162,0.000008692331372,73.161317405000062,33.685778001000045
EZX-1150,0.011793104000049,0.000008692331372,72.925455314000061,33.709364210000047
FAJ-1156,0.011793103999935,0.000008692331372,72.960834628000043,33.691674553000041
EYT-1184,0.011793104000049,0.000008692331372,72.837007030000052,33.609122821000057
EZM-1149,0.011793106000027,0.000008692334320,72.893024276500057,33.712312486000059
EYN-1153,0.011793103999935,0.000008692331372,72.819317373000047,33.700519382000039
FBU-1174,0.006715752951724,0.000001680038024,73.070952326000040,33.639236310000058
FCV-1127,0.011793105999914,0.000008692334320,73.149524300500048,33.777174561000038
EYX-1174,0.011793106000027,0.000008692334320,72.848800134500067,33.638605583000071
FAA-1156,0.011793106000027,0.000008692334320,72.934300142500064,33.691674553000041
FCU-1150,0.011793103999935,0.000008692331372,73.146576024000069,33.709364210000047
FDS-1166,0.011793104000049,0.000008692331372,73.217334652000062,33.662191792000044
EYP-1152,0.011793104000049,0.000008692331372,72.825213925000071,33.703467658000051
FDJ-1179,0.011793104000049,0.000008692331372,73.190800166000059,33.623864202000050
FBN-1160,0.011793104000049,0.000008692331372,73.049282912000052,33.679881449000050
FCS-1206,0.011793104000049,0.000008692331372,73.140679472000045,33.544260746000049
FCG-1134,0.011793104000049,0.000008692331372,73.105300158000063,33.756536628000049
FDQ-1169,0.011793104000049,0.000008692331372,73.211438099000048,33.653346963000047
FBN-1135,0.011793104000049,0.000008692331372,73.049282912000052,33.753588352000065
EYM-1172,0.011793103999935,0.000008692331372,72.816369097000063,33.644502135000039
FCQ-1175,0.011793106000141,0.000008692334321,73.134782920000049,33.635657306500065
EZU-1153,0.011793104000049,0.000008692331372,72.916610486000053,33.700519382000039
EYM-1157,0.011793103999935,0.000008692331372,72.816369097000063,33.688726277000058
FEL-1161,0.011793106000027,0.000008692334320,73.273351898000044,33.676933172500043
FDR-1161,0.011793108000006,0.000008692337269,73.214386375500055,33.676933172500043
FBF-1168,0.011793106000027,0.000008692334320,73.025696703000051,33.656295239500054
FCV-1218,0.011793105999914,0.000008692334320,73.149524300500048,33.508881433000056
FCY-1215,0.011793103999935,0.000008692331372,73.158369129000050,33.517726261000064
FAC-1180,0.002360372989339,0.000000238359322,72.938943091000056,33.622149880000052
FCP-1196,0.011793103999935,0.000008692331372,73.131834644000037,33.573743508000064
FCH-1137,0.011793105999914,0.000008692334320,73.108248434500069,33.747691800000041
FDP-1206,0.002050186273941,0.000000180291190,73.207215622000049,33.545534497333392
EZJ-1154,0.011793105999914,0.000008692334320,72.884179448000054,33.697571105500060
EZH-1192,0.010557911626263,0.000006479178510,72.878139721769330,33.585880846574753
FDB-1222,0.003720245179028,0.000000582674864,73.166060504000072,33.498158695000065
FAR-1169,0.011793103999935,0.000008692331372,72.984420837000073,33.653346963000047
FBW-1177,0.009741056855046,0.000005163035048,73.076335726936094,33.630016209713915
EZV-1138,0.011793103999935,0.000008692331372,72.919558762000065,33.744743524000057
FDP-1140,0.011793103999935,0.000008692331372,73.208489823000036,33.738846971000044
FDE-1170,0.011793103999935,0.000008692331372,73.176058786000056,33.650398687000063
FDG-1159,0.011793104000049,0.000008692331372,73.181955338000051,33.682829725000033
EZQ-1135,0.006562148599636,0.000000919060181,72.904423099085562,33.752303528645548
FDT-1155,0.011793104000049,0.000008692331372,73.220282928000074,33.694622829000053
FCI-1124,0.011793105999914,0.000008692334320,73.111196711000048,33.786019389500041
EYO-1152,0.011793104000162,0.000008692331372,72.822265649000059,33.703467658000051
FDT-1186,0.011793103999935,0.000008692331372,73.220282928000074,33.603226269000061
EZF-1163,0.011793103999935,0.000008692331372,72.872386344000063,33.671036620000052
FBZ-1212,0.011793108000006,0.000008692337269,73.084662225500068,33.526571089500067
FDL-1162,0.011793103999935,0.000008692331372,73.196696719000045,33.673984896000036
FAM-1170,0.011793103999935,0.000008692331372,72.969679456000051,33.650398687000063
FAH-1163,0.011793104000049,0.000008692331372,72.954938075000058,33.671036620000052
FCG-1217,0.011009151450896,0.000007648445744,73.105409309344566,33.511983957679149
FDZ-1152,0.011793104000162,0.000008692331372,73.237972585000051,33.703467658000051
FAY-1169,0.011793103999935,0.000008692331372,73.005058770000062,33.653346963000047
FBZ-1180,0.010793761085091,0.000007234251344,73.084848828140323,33.621093937556751
FAW-1153,0.011793105999914,0.000008692334320,72.999162217500043,33.700519382000039
FCR-1196,0.011793103999935,0.000008692331372,73.137731196000061,33.573743508000064
FEM-1158,0.011793104000162,0.000008692331372,73.276300174000056,33.685778001000045
FDA-1145,0.011793103999935,0.000008692331372,73.164265681000074,33.724105591000068
FBB-1152,0.011793104000049,0.000008692331372,73.013903598000070,33.703467658000051
FEQ-1160,0.011793103999935,0.000008692331372,73.288093279000066,33.679881449000050
EZX-1146,0.011793106000141,0.000008692334321,72.925455314000061,33.721157314500061
FDH-1174,0.011793103999935,0.000008692331372,73.184903614000063,33.638605583000071
FCW-1185,0.011793104000049,0.000008692331372,73.152472577000054,33.606174545000044
EZT-1177,0.011793106000027,0.000008692334320,72.913662209500046,33.629760754000046
EZT-1182,0.011793105999914,0.000008692334320,72.913662209500046,33.615019374000042
FBK-1142,0.011793104000162,0.000008692331372,73.040438083000055,33.732950419000048
FAS-1162,0.011793103999935,0.000008692331372,72.987369113000057,33.673984896000036
FDK-1156,0.011793105999914,0.000008692334320,73.193748442500066,33.691674553000041
FEE-1148,0.011793103999935,0.000008692331372,73.252713965000055,33.715260762000071
EZW-1178,0.011793103999935,0.000008692331372,72.922507038000049,33.626812478000033
FCK-1129,0.011793103999935,0.000008692331372,73.117093263000072,33.771278009000071
FAN-1147,0.011793104000049,0.000008692331372,72.972627732000063,33.718209038000055
FCP-1158,0.011793104000049,0.000008692331372,73.131834644000037,33.685778001000045
FDJ-1155,0.011793104000162,0.000008692331372,73.190800166000059,33.694622829000053
FAZ-1154,0.011793105999914,0.000008692334320,73.008007046000046,33.697571105500060
FAX-1134,0.010899383521491,0.000007345694465,73.002241519680425,33.756338624115294
EZN-1140,0.011793104000049,0.000008692331372,72.895972553000064,33.738846971000044
FAT-1164,0.011793103999935,0.000008692331372,72.990317389000040,33.668088344000068
FBS-1152,0.011793106000027,0.000008692334320,73.064024292500051,33.703467658000051
FBC-1131,0.007646626865999,0.000002231028260,73.017243009022096,33.764365591270661
FCL-1211,0.011793103999935,0.000008692331372,73.120041539000056,33.529519366000045
FBW-1162,0.011793103999935,0.000008692331372,73.075817397000037,33.673984896000036
EZC-1151,0.011793103999935,0.000008692331372,72.863541515000065,33.706415934000063
FBU-1155,0.011793104000049,0.000008692331372,73.069920845000070,33.694622829000053
FAK-1168,0.011793106000141,0.000008692334321,72.963782904000055,33.656295239500054
FDN-1130,0.011793104000049,0.000008692331372,73.202593271000069,33.768329733000058
EZZ-1179,0.011793103999935,0.000008692331372,72.931351866000057,33.623864202000050
FEB-1143,0.011793103999935,0.000008692331372,73.243869137000047,33.730002143000036
FCO-1219,0.011793108000006,0.000008692337269,73.128886367500058,33.505933156500049
FAA-1142,0.011975829753867,0.000006695364001,72.934292335283160,33.732619695324402
FDL-1158,0.011793104000049,0.000008692331372,73.196696719000045,33.685778001000045
FDI-1180,0.011793103999935,0.000008692331372,73.187851890000047,33.620915926000066
FDG-1133,0.011793104000049,0.000008692331372,73.181955338000051,33.759484904000033
FCP-1136,0.011793104000049,0.000008692331372,73.131834644000037,33.750640076000053
EYN-1156,0.011793103999935,0.000008692331372,72.819317373000047,33.691674553000041
EZK-1144,0.011793103999935,0.000008692331372,72.887127724000038,33.727053867000052
FCL-1185,0.011793103999935,0.000008692331372,73.120041539000056,33.606174545000044
FEK-1159,0.011793103999935,0.000008692331372,73.270403622000060,33.682829725000033
FDJ-1186,0.011793104000049,0.000008692331372,73.190800166000059,33.603226269000061
FAI-1147,0.011793105999914,0.000008692334320,72.957886351500065,33.718209038000055
FAT-1169,0.011793103999935,0.000008692331372,72.990317389000040,33.653346963000047
EZH-1161,0.011793106000141,0.000008692334321,72.878282896000059,33.676933172500043
FCH-1178,0.011793105999914,0.000008692334320,73.108248434500069,33.626812478000033
FDB-1195,0.011793103999935,0.000008692331372,73.167213957000058,33.576691784000047
FCS-1122,0.011793103999935,0.000008692331372,73.140679472000045,33.791915942000060
FAD-1171,0.011793104000049,0.000008692331372,72.943144971000038,33.647450411000051
EZJ-1187,0.011793104000049,0.000008692331372,72.884179448000054,33.600277993000049
EYB-1157,0.011793106000027,0.000008692334320,72.783938059500059,33.688726277000058
FDE-1179,0.011793103999935,0.000008692331372,73.176058786000056,33.623864202000050
FDZ-1184,0.011793104000162,0.000008692331372,73.237972585000051,33.609122821000057
FCR-1210,0.011793104000049,0.000008692331372,73.137731196000061,33.532467642000057
FDE-1175,0.011793106000027,0.000008692334320,73.176058786000056,33.635657306500065
FCT-1144,0.011793104000049,0.000008692331372,73.143627748000057,33.727053867000052
FBW-1158,0.011793104000049,0.000008692331372,73.075817397000037,33.685778001000045
FDS-1181,0.011793104000162,0.000008692331372,73.217334652000062,33.617967650000054
FEN-1167,0.011749674227666,0.000008689580743,73.279247991496320,33.659243975566426
FEA-1192,0.002460517470580,0.000000249714553,73.239645997333398,33.586732279000046
FDV-1183,0.011793105999914,0.000008692334320,73.226179480000042,33.612071097500063
FDH-1157,0.011793103999935,0.000008692331372,73.184903614000063,33.688726277000058
FCU-1130,0.011793104000049,0.000008692331372,73.146576024000069,33.768329733000058
FEB-1161,0.011793106000027,0.000008692334320,73.243869137000047,33.676933172500043
FBT-1148,0.011793104000049,0.000008692331372,73.066972569000058,33.715260762000071
FAK-1158,0.011793104000162,0.000008692331372,72.963782904000055,33.685778001000045
FAY-1167,0.011793103999935,0.000008692331372,73.005058770000062,33.659243516000060
FCO-1129,0.011793105999914,0.000008692334320,73.128886367500058,33.771278009000071
FBD-1133,0.011793106000027,0.000008692334320,73.019800150500060,33.759484904000033
FDI-1159,0.011793103999935,0.000008692331372,73.187851890000047,33.682829725000033
FDR-1194,0.011793106000027,0.000008692334320,73.214386375500055,33.579640060000060
FBT-1153,0.011793104000049,0.000008692331372,73.066972569000058,33.700519382000039
EZJ-1176,0.011793103999935,0.000008692331372,72.884179448000054,33.632709030000058
FDT-1145,0.011793103999935,0.000008692331372,73.220282928000074,33.724105591000068
FCG-1148,0.011793104000049,0.000008692331372,73.105300158000063,33.715260762000071
FBV-1149,0.011793104000049,0.000008692331372,73.072869121000053,33.712312486000059
FCC-1183,0.011181347553361,0.000008145933462,73.093583419476360,33.612145712804676
FCZ-1217,0.011793104000049,0.000008692331372,73.161317405000062,33.511829709000040
FCX-1159,0.011793103999935,0.000008692331372,73.155420853000066,33.682829725000033
FDC-1183,0.011793108000006,0.000008692337269,73.170162233500065,33.612071097500063
FDU-1171,0.011793104000049,0.000008692331372,73.223231204000058,33.647450411000051
EZQ-1162,0.011793103999935,0.000008692331372,72.904817381000043,33.673984896000036
EZT-1174,0.011793105999914,0.000008692334320,72.913662209500046,33.638605583000071
FCK-1167,0.011793103999935,0.000008692331372,73.117093263000072,33.659243516000060
FCP-1144,0.011793103999935,0.000008692331372,73.131834644000037,33.727053867000052
FCW-1203,0.011793104000162,0.000008692331372,73.152472577000054,33.553105575000046
FCC-1158,0.011793104000049,0.000008692331372,73.093507054000042,33.685778001000045
FBM-1156,0.011793103999935,0.000008692331372,73.046334636000040,33.691674553000041
FCF-1165,0.011793104000049,0.000008692331372,73.102351882000050,33.665140068000056
FCJ-1179,0.011793104000049,0.000008692331372,73.114144987000060,33.623864202000050
FCW-1168,0.011793106000141,0.000008692334321,73.152472577000054,33.656295239500054
FDL-1207,0.011793103999935,0.000008692331372,73.196696719000045,33.541312470000037
FCO-1211,0.011793105999914,0.000008692334320,73.128886367500058,33.529519366000045
FCD-1183,0.011793106000027,0.000008692334320,73.096455330000055,33.612071097500063
EZV-1178,0.011793103999935,0.000008692331372,72.919558762000065,33.626812478000033
FDB-1140,0.011793103999935,0.000008692331372,73.167213957000058,33.738846971000044
FAE-1172,0.011793104000049,0.000008692331372,72.946093247000050,33.644502135000039
EZC-1157,0.011793103999935,0.000008692331372,72.863541515000065,33.688726277000058
FAT-1154,0.011793105999914,0.000008692334320,72.990317389000040,33.697571105500060
FEO-1167,0.009985252124711,0.000004436098423,73.281748651929547,33.659756812357237
FCQ-1142,0.011793104000162,0.000008692331372,73.134782920000049,33.732950419000048
EZX-1149,0.011793104000162,0.000008692331372,72.925455314000061,33.712312486000059
FCH-1153,0.011793105999914,0.000008692334320,73.108248434500069,33.700519382000039
FDL-1208,0.011793103999935,0.000008692331372,73.196696719000045,33.538364194000053
FCF-1202,0.011793103999935,0.000008692331372,73.102351882000050,33.556053851000058
FCR-1147,0.011793103999935,0.000008692331372,73.137731196000061,33.718209038000055
FDT-1169,0.011793103999935,0.000008692331372,73.220282928000074,33.653346963000047
EYU-1174,0.011793104000049,0.000008692331372,72.839955306000064,33.638605583000071
EZV-1144,0.011793103999935,0.000008692331372,72.919558762000065,33.727053867000052
FAV-1137,0.011793103999935,0.000008692331372,72.996213941000065,33.747691800000041
FCF-1162,0.011793103999935,0.000008692331372,73.102351882000050,33.673984896000036
FBE-1150,0.011793103999935,0.000008692331372,73.022748427000067,33.709364210000047
FCT-1185,0.011793104000049,0.000008692331372,73.143627748000057,33.606174545000044
FAW-1140,0.011793105999914,0.000008692334320,72.999162217500043,33.738846971000044
FDA-1124,0.011793105999914,0.000008692334320,73.164265681000074,33.786019389500041
FCB-1177,0.011793104000049,0.000008692331372,73.090558778000059,33.629760754000046
FCN-1218,0.011793104000049,0.000008692331372,73.125938091000052,33.508881433000056
FDH-1177,0.011793104000049,0.000008692331372,73.184903614000063,33.629760754000046
FCT-1200,0.011793104000162,0.000008692331372,73.143627748000057,33.561950403000054
FDM-1152,0.011793104000162,0.000008692331372,73.199644995000057,33.703467658000051
FCN-1142,0.011793104000162,0.000008692331372,73.125938091000052,33.732950419000048
FDZ-1134,0.011793104000049,0.000008692331372,73.237972585000051,33.756536628000049
FCO-1209,0.011793105999914,0.000008692334320,73.128886367500058,33.535415918000069
FDE-1193,0.011793103999935,0.000008692331372,73.176058786000056,33.582588336000072
FCV-1186,0.011793105999914,0.000008692334320,73.149524300500048,33.603226269000061
FDJ-1164,0.011793104000049,0.000008692331372,73.190800166000059,33.668088344000068
FDY-1145,0.011793105999914,0.000008692334320,73.235024308500044,33.724105591000068
FAL-1148,0.011793103999935,0.000008692331372,72.966731180000068,33.715260762000071
FDF-1192,0.011793103999935,0.000008692331372,73.179007062000039,33.585536612000055
FAY-1135,0.011793103999935,0.000008692331372,73.005058770000062,33.753588352000065
FAP-1161,0.011793108000006,0.000008692337269,72.978524284500054,33.676933172500043
FCU-1196,0.011793103999935,0.000008692331372,73.146576024000069,33.573743508000064
FCS-1205,0.011793105999914,0.000008692334320,73.140679472000045,33.547209022500056
EYT-1180,0.011793103999935,0.000008692331372,72.837007030000052,33.620915926000066
FEH-1153,0.011793103999935,0.000008692331372,73.261558794000052,33.700519382000039
FDQ-1135,0.011793104000049,0.000008692331372,73.211438099000048,33.753588352000065
FED-1161,0.011793106000027,0.000008692334320,73.249765689000071,33.676933172500043
EZX-1176,0.011793104000049,0.000008692331372,72.925455314000061,33.632709030000058
FAD-1146,0.011793106000027,0.000008692334320,72.943144971000038,33.721157314500061
FAR-1155,0.011793104000049,0.000008692331372,72.984420837000073,33.694622829000053
EZF-1173,0.011793103999935,0.000008692331372,72.872386344000063,33.641553859000055
EZG-1187,0.011793104000049,0.000008692331372,72.875334620000046,33.600277993000049
FDJ-1197,0.011793106000141,0.000008692334321,73.190800166000059,33.570795231500057
FCP-1147,0.011793103999935,0.000008692331372,73.131834644000037,33.718209038000055
FDT-1172,0.011793103999935,0.000008692331372,73.220282928000074,33.644502135000039
EYE-1166,0.005196550571554,0.000001076495888,72.793868422333404,33.663050338000041
FCX-1157,0.011793103999935,0.000008692331372,73.155420853000066,33.688726277000058
FDD-1169,0.011793103999935,0.000008692331372,73.173110510000072,33.653346963000047
FEH-1167,0.011793103999935,0.000008692331372,73.261558794000052,33.659243516000060
FBN-1148,0.011793104000049,0.000008692331372,73.049282912000052,33.715260762000071
FBQ-1167,0.001853472476268,0.000000127968153,73.059479709666732,33.660484882000048
FAT-1146,0.011793106000027,0.000008692334320,72.990317389000040,33.721157314500061
FCZ-1205,0.011793106000027,0.000008692334320,73.161317405000062,33.547209022500056
FBE-1142,0.011793104000049,0.000008692331372,73.022748427000067,33.732950419000048
FCP-1191,0.011793103999935,0.000008692331372,73.131834644000037,33.588484888000039
FBK-1136,0.011793104000162,0.000008692331372,73.040438083000055,33.750640076000053
FDG-1134,0.011793104000049,0.000008692331372,73.181955338000051,33.756536628000049
FEC-1146,0.011793106000141,0.000008692334321,73.246817413000059,33.721157314500061
FCT-1153,0.011793104000049,0.000008692331372,73.143627748000057,33.700519382000039
FCS-1136,0.011793104000049,0.000008692331372,73.140679472000045,33.750640076000053
FDB-1181,0.011793104000049,0.000008692331372,73.167213957000058,33.617967650000054
FCF-1214,0.011793103999935,0.000008692331372,73.102351882000050,33.520674537000048
FEI-1155,0.011793104000162,0.000008692331372,73.264507070000064,33.694622829000053
FAB-1177,0.011793104000049,0.000008692331372,72.937248419000070,33.629760754000046
EZH-1138,0.011793104000049,0.000008692331372,72.878282896000059,33.744743524000057
FCF-1146,0.011793106000027,0.000008692334320,73.102351882000050,33.721157314500061
FDG-1126,0.011793104000162,0.000008692331372,73.181955338000051,33.780122837000050
FDQ-1175,0.011793106000141,0.000008692334321,73.211438099000048,33.635657306500065
FDQ-1200,0.011793104000162,0.000008692331372,73.211438099000048,33.561950403000054
FEZ-1151,0.006209161987853,0.000000443622667,73.314198958025159,33.705036128000934
FAG-1155,0.011793104000049,0.000008692331372,72.951989799000046,33.694622829000053
EYV-1173,0.011793103999935,0.000008692331372,72.842903582000076,33.641553859000055
FDD-1216,0.011793104000049,0.000008692331372,73.173110510000072,33.514777985000052
FDR-1191,0.011793105999914,0.000008692334320,73.214386375500055,33.588484888000039
FBR-1205,0.011793105999914,0.000008692334320,73.061076016000072,33.547209022500056
FCU-1195,0.011793103999935,0.000008692331372,73.146576024000069,33.576691784000047
FDG-1173,0.011793104000049,0.000008692331372,73.181955338000051,33.641553859000055
FBF-1132,0.011793106000027,0.000008692334320,73.025696703000051,33.762433180500039
EYP-1151,0.011793103999935,0.000008692331372,72.825213925000071,33.706415934000063
FDO-1186,0.011793103999935,0.000008692331372,73.205541547000053,33.603226269000061
FDN-1140,0.011793103999935,0.000008692331372,73.202593271000069,33.738846971000044
FCP-1173,0.011793103999935,0.000008692331372,73.131834644000037,33.641553859000055
EYV-1188,0.011793103999935,0.000008692331372,72.842903582000076,33.597329717000036
FCM-1129,0.011793103999935,0.000008692331372,73.122989815000039,33.771278009000071
FCS-1173,0.011793103999935,0.000008692331372,73.140679472000045,33.641553859000055
EZG-1165,0.011793104000049,0.000008692331372,72.875334620000046,33.665140068000056
EYV-1178,0.011793103999935,0.000008692331372,72.842903582000076,33.626812478000033
FCL-1122,0.011793103999935,0.000008692331372,73.120041539000056,33.791915942000060
FDD-1158,0.011793104000049,0.000008692331372,73.173110510000072,33.685778001000045
FAP-1159,0.011793105999914,0.000008692334320,72.978524284500054,33.682829725000033
FCQ-1209,0.011793104000049,0.000008692331372,73.134782920000049,33.535415918000069
FET-1155,0.011793104000049,0.000008692331372,73.296938107000074,33.694622829000053
FDV-1160,0.011793103999935,0.000008692331372,73.226179480000042,33.679881449000050
FDJ-1185,0.011793104000049,0.000008692331372,73.190800166000059,33.606174545000044
FAL-1150,0.011793103999935,0.000008692331372,72.966731180000068,33.709364210000047
FCX-1204,0.011793103999935,0.000008692331372,73.155420853000066,33.550157299000034
FCD-1197,0.005220041470729,0.000001060864499,73.097296313000072,33.569693431000040
EZJ-1168,0.011793106000027,0.000008692334320,72.884179448000054,33.656295239500054
FCC-1203,0.011793104000049,0.000008692331372,73.093507054000042,33.553105575000046
FBP-1133,0.011793103999935,0.000008692331372,73.055179464000048,33.759484904000033
FDC-1171,0.011793106000141,0.000008692334321,73.170162233500065,33.647450411000051
FDJ-1134,0.011793104000049,0.000008692331372,73.190800166000059,33.756536628000049
FDK-1179,0.011793105999914,0.000008692334320,73.193748442500066,33.623864202000050
FCN-1158,0.011793104000162,0.000008692331372,73.125938091000052,33.685778001000045
FDZ-1164,0.011793104000049,0.000008692331372,73.237972585000051,33.668088344000068
FDW-1171,0.011793104000162,0.000008692331372,73.229127756000054,33.647450411000051
EZV-1146,0.011793106000027,0.000008692334320,72.919558762000065,33.721157314500061
FBY-1168,0.011793106000027,0.000008692334320,73.081713949000061,33.656295239500054
FCM-1154,0.011793105999914,0.000008692334320,73.122989815000039,33.697571105500060
FCJ-1155,0.011793104000162,0.000008692331372,73.114144987000060,33.694622829000053
EYO-1170,0.011793104000049,0.000008692331372,72.822265649000059,33.650398687000063
FCG-1215,0.011793104000049,0.000008692331372,73.105300158000063,33.517726261000064
FCO-1158,0.011793106000027,0.000008692334320,73.128886367500058,33.685778001000045
FBY-1157,0.011793103999935,0.000008692331372,73.081713949000061,33.688726277000058
EZT-1187,0.009031206045854,0.000004309895330,72.913424127190268,33.600963421755260
FBD-1148,0.011793106000027,0.000008692334320,73.019800150500060,33.715260762000071
FDW-1196,0.011041861089084,0.000007837166571,73.229007141916824,33.573848130175776
FBN-1157,0.011793104000049,0.000008692331372,73.049282912000052,33.688726277000058
FCG-1130,0.011793104000162,0.000008692331372,73.105300158000063,33.768329733000058
FBW-1161,0.011793106000027,0.000008692334320,73.075817397000037,33.676933172500043
FBM-1134,0.011793103999935,0.000008692331372,73.046334636000040,33.756536628000049
FEA-1170,0.011793103999935,0.000008692331372,73.240920861000063,33.650398687000063
EYJ-1149,0.010741224986912,0.000007095758299,72.807568152966354,33.712044921137611
EZX-1148,0.011793104000049,0.000008692331372,72.925455314000061,33.715260762000071
FAA-1181,0.010691529319984,0.000006919620583,72.934076564098348,33.618177499834133
FBL-1129,0.011793105999914,0.000008692334320,73.043386359500062,33.771278009000071
FAR-1143,0.011793103999935,0.000008692331372,72.984420837000073,33.730002143000036
FCY-1218,0.011793103999935,0.000008692331372,73.158369129000050,33.508881433000056
FAU-1151,0.011793104000049,0.000008692331372,72.993265665000052,33.706415934000063
FDB-1142,0.011793104000049,0.000008692331372,73.167213957000058,33.732950419000048
FCZ-1188,0.011793104000049,0.000008692331372,73.161317405000062,33.597329717000036
EZC-1189,0.011793103999935,0.000008692331372,72.863541515000065,33.594381441000053
FCB-1208,0.011793103999935,0.000008692331372,73.090558778000059,33.538364194000053
EZR-1183,0.011793106000027,0.000008692334320,72.907765657000056,33.612071097500063
FEJ-1154,0.011793105999914,0.000008692334320,73.267455346000077,33.697571105500060
FBB-1138,0.011793103999935,0.000008692331372,73.013903598000070,33.744743524000057
FBQ-1156,0.011793104000049,0.000008692331372,73.058127740000060,33.691674553000041
FED-1141,0.011417448842803,0.000008433840538,73.249725355381941,33.735864645079666
FBV-1150,0.011793103999935,0.000008692331372,73.072869121000053,33.709364210000047
FDT-1132,0.011793106000027,0.000008692334320,73.220282928000074,33.762433180500039
FBJ-1150,0.011793103999935,0.000008692331372,73.037489807000043,33.709364210000047
FBV-1148,0.011793103999935,0.000008692331372,73.072869121000053,33.715260762000071
FCT-1142,0.011793104000162,0.000008692331372,73.143627748000057,33.732950419000048
FCG-1205,0.011793106000027,0.000008692334320,73.105300158000063,33.547209022500056
FCK-1143,0.011793103999935,0.000008692331372,73.117093263000072,33.730002143000036
FAN-1163,0.011793104000049,0.000008692331372,72.972627732000063,33.671036620000052
FCD-1128,0.011793104000049,0.000008692331372,73.096455330000055,33.774226285000054
FCK-1211,0.011793103999935,0.000008692331372,73.117093263000072,33.529519366000045
EZN-1185,0.011793104000049,0.000008692331372,72.895972553000064,33.606174545000044
